text,label,origin,new_label
Xin phép moi người cho tui chũi con chó 1 cái :v,2,vihsd,1
"Có ba chiếc Lunar Roving Vehicle đã được sử dụng để chở các phi hành gia hoạt động trên mặt trăng trong ba sứ mệnh Apollo 15 (1971), Apollo 16 (1972), Apollo 17 (1972). Hiện nay các vệ tinh đang hoạt động trên quỹ đạo mặt trăng có thể quan sát được ba chiếc LRV này tại Hadley-Apennine, Descartes và Taurus-Littrow, ba địa điểm mà Apollo 15, 16, 17 đổ bộ.",0,victsd,0
"vợ chồng tướng phu thê quá, chúc mừng gia đình",0,victsd,0
Sao làm chủ tịch mà ngu thế đc nhỉ,2,vihsd,1
"Manh động, làm loạn an ninh xã hội nên có hình phạt nặng nhất với những thành phần như vậy.",0,victsd,0
"1 chiếc bánh giá khoảng 25 k trở lên chi phí sản xuất dưới 10k ( có khi dưới 5k) , còn lại là bao bì , thương hiệu , ... Ăn thì dở hơn bánh handmade ..",1,victsd,1
['Nát r quá thối! !! !! !! !! !!!'],1,gen-vihsd,1
Thường cái gì đến nhanh thì đi cũng nhanh.,0,victsd,0
Hoàng Thanh Trung xin clip đi ông,0,vihsd,0
Yêu xa khiến chúng ta trưởng thành hơn..! :),0,vihsd,0
"I10 kết hợp chạy dịch vụ, tiết kiệm mà hiệu năng tốt. Bác chạy cũng không lo ngại sửa chữa đắt. Chứ Fadil tổng thế thôi toàn chắp vá từ xe khác, từ khung vỏ đến động cơ. Vins đã sản xuất được đâu, rồi hỏng lại ngồi nhìn",0,victsd,0
Dan K To đọc cười như chó. Sẵn tiện like cái page này hay nè con thú,0,victsd,0
cho em xin cười vào mặt cái ông này phát,0,victsd,0
Trung tấu hài,0,vihsd,0
Tộc trưởng bán lại cốc giữ nhiệt đê anh,0,vihsd,0
"Dạ kính thưa chị 3,thật sự giàu kg ai dám khoe của nha,, và có cái tâm thì trời, Phật biết và người hưởng phước đó là gđ và con em của chị 3 hưởng, kg ai hưởng đâu, đừng đem lên đây nói,  giờ mấy em nhỏ nhỏ còn biết làm từ thiện, vậy chị 3 bao nhiêu tuổi rồi mà còn nói chuyện sân si quá.",0,vihsd,0
Thân Hoài Thương ?? Hay thì like đéo hay chả nhẽ k đc dlike? Lạ lồn thế? Sinh ra nút dlike làm cc gì? Hát như cc thì chả dlike,2,vihsd,1
Mấy thằng ngu dốt mà tại sao gọi bọn nó là nhà trí thức ?,2,vihsd,1
['Tae mini vcl dơ'],2,gen-victsd,1
"Vừa giỏi vừa đẹp trai, cháu mới 21 thôi mà yêu chú luôn ý",0,vihsd,0
Nguyễn Đăng Dự nhục mặt fan mu v bạn,2,vihsd,1
:>,0,vihsd,0
đéo trình bày gì hết,1,vihsd,1
Con chủ tịch liệu có dám chi 400 tỉ cho những gì con gái họ làm không :(,0,victsd,0
Chi đep lắm,0,vihsd,0
Ngọc Lành Phạm Xuân Mai Phương Thảo Phạm Tường Vi Ngọc Bé Phước Hậu Trần Quốc Duy phải chi...mình cũng được vậy he cả nhà😆,0,vihsd,0
Khong,0,victsd,0
Ong noi nay khung khung ngao da ma,2,vihsd,1
Bắn ngu quá mấy thằng em cho ở nhà trông sói ! Chán Độ vl,2,vihsd,1
Giống vl :)),0,vihsd,0
Phan Nhuệ Anh có cái đồng hồ trang fage nào cũng khoe??? Uhmm bạn có tiền bạn khoe 😂😂,0,vihsd,0
"Chỉ vì trong khi có bầu, người mẹ hay ăn củ dền mà bé sơ sinh suýt chết: Chuyện đó bây giờ mình mới biết.Lạ thiệt... thiệt lạ...Sợ thiệt...thiệt sợ...",0,victsd,0
Nó tập ở đảo nhà nó liên quan đéo j đến VN? Hay chúg mày nghĩ toàn bộ đảo ở quần đảo HS lẫn TS đều của VN?,0,vihsd,0
Nghe rất hư trúc nhưng lại mộ dung phục,0,vihsd,0
"['ad thằng k bme muốn nó tù ra mà đấy, rõ khổ']",2,gen-vihsd,1
Xin inf cô btv,0,vihsd,0
Okie abe :v,0,vihsd,0
nguyễn chi đọc cmt mà haiz vkl😂😂😂,0,vihsd,0
"['Bây h tại trung ương thành đại la toàn đỉnh cao tuệ trí, những nơi tự con bò hào luôn rống lên rằng vn vô địch, đường ra người với người luôn thì tỏ ra ta đây hống hách nhà về say rượu đánh dog vk như, có chuyện lên phường thì cúi đầu im thin thít tìm người thân quen để bỏ phong bì, chân dưới thiên tử mà như cc 😤 😤 😤']",2,gen-vihsd,1
Con người yêu đỏng đảnh thật nhỉ,2,vihsd,1
Nhiều tiền thì đi sửa cái mặt và đi khám bệnh đi,0,vihsd,0
Quan chức lương thì cũng như ta thôi. Nhưng ng nào ng nấy khi lên làm quan toàn nhà lầu xe hơi. Lạ.,1,vihsd,1
Thôi bớt ngựa ông... đừng đi tùm lum để khéo mắc bệnh rồi cách li... là dân việt nam mừng lắm rồi,2,vihsd,1
Nam chứ khong phai nu,0,vihsd,0
Thâm 😁,0,vihsd,0
có,0,vihsd,0
"Xưa đến giờ không hứng thú với các phim remake nhưng lần này lại khá háo hức đón xem. Có vẻ hay, từ bài hát do Hoài Lâm hát, đến cậu bé nhân vật chính lúc nhỏ, dàn diễn viên có vẻ khá đạt.",0,victsd,0
Có bệnh mới về Việt Nam chữa thôi=)),0,vihsd,0
Nguyễn Đức bạn là chó. Cũng là món ăn,2,vihsd,1
Nguyễn Hoàng Sâm lol sâm nôn link :)),2,vihsd,1
Thi hành án tử thì khác gì cái thoòng treo trên cổ chúng nó... mẹ tổ cha bọn tham nhũng,2,vihsd,1
Bà này xạo khổ mà cú nói giàu,2,vihsd,1
Ai lớp du chu cờ mo cô minh hiếu,0,vihsd,0
Xin video đi bạn :v,0,vihsd,0
"Tôi không biết tiêu chí tặng danh hiệu anh hùng hay huân chương như thế nào. Nhưng các anh ở tuyến đầu xông pha,làm việc không kể nguy hiểm ngày đêm thì xứng đáng được điều đó. Đưa đất nước bình yên trong đại dịch ,gây tiếng vang lớn uy tín trên trường quốc tế. Tôi cũng không có ý phân biệt với vận động viên thể thao. Nhưng xét ở phương diện cộng đồng thì thấy các anh còn quá thiệt thòi cả sự chăm lo vật chất cũng như ghi nhận đóng góp ,còn những lời tung hô sáo rỗng đối với ngành y chỉ là một làn gió nhẹ thoảng qua mà thôi.",0,victsd,0
7:25 minh hiếu đó cậu ◐.̃◐ :3.,0,vihsd,0
Kim Phượng thế con ngu ở hà nội p nó cũng nhảy bông nhông khắp nơi đó p,1,vihsd,1
Phong cách và thần kinh nó mong manh lắm🧐,1,vihsd,1
Trần Thị Thu Hương Thúy Nga Phùng đã bảo Trịnh Đình Quang thật mà k tin,0,vihsd,0
"Đối với csbv mà nói thì lợn, bò cũng có thể làm lãnh đạo là chuyện rất bình thường .",2,vihsd,1
. Good luck to all my friends.. ☘️,0,vihsd,0
Gam k đc top8 bh top 16 nào mới xoá kênh?,0,vihsd,0
Hi,0,victsd,0
['Cđmmmmm nhung: )'],2,gen-vihsd,1
Nguyễn Hương sam nè,0,vihsd,0
Be de roi lai con lam chuyện,1,vihsd,1
"TRẦM NGÂM CỨT,,tên nào đi ngược lợi ích nhân dân đều là bò ngu tung HỨNG HÒ BẢ CHÓ,,CSVN là chúa lừa dân và ăn cướp đồng bào ,,loại bỏ cs là nhiệm vụ chính của nhà báo ngu dốt và chính nhân dân",2,vihsd,1
Luong Ngoc Tran Anh Duong có đi trà sữa thì makeup sương sương giúng như này nè 2 chị,0,vihsd,0
Lan Anh Nguyễn nâu choco bt ko tẩy thôi nè b,0,vihsd,0
Mấy đứa chê bánh mì xanh cỏ r,2,vihsd,1
Me.bon tu ban chua duoi di.no ma duoi ve cut k co ma an,2,vihsd,1
Bác có năng khiếu làm ủy ban đấy,0,vihsd,0
Mk ko p fan Jack mà thấy nhạc cx dc k đến nỗi khó nghe =)),0,vihsd,0
Bài này bác nói hay wa,0,vihsd,0
['Ui dào tòan tham lũ cái ô tham nhũng. Hốc hết dân cứt của thôi'],2,gen-vihsd,1
Sói vlog mua cua siêu to khổng lồ cho ông già 🤣,0,vihsd,0
Mua hay hốt của người ta thế,0,vihsd,0
Có làm giống bố cũng k được học mấy cái thói giống bố nha,0,vihsd,0
['Mọe'],1,gen-vihsd,1
"Hồ Hoàng Huy thế từ 17 đến 33 là bao nhiêu mà nói là \""chỉ\"" ?",0,vihsd,0
Bảo dan tri thap thì tự ái :),1,vihsd,1
Có trúng mà tại thằng kia tool vs cả khẩu này k đau chứ để AK x6 của anh chip là chết rồi :))),0,vihsd,0
['Đeo rồi hiểu nghĩ con cac. j Chấp hành vừa tốt vừa mình giúp nhà nước H. lại thêm quản phạt ngồi vs tù hay nữa thì'],1,gen-vihsd,1
D m thắm ơi cho em vào lại không sợ chó Đi em sai rồi. Hôm sau em k giám chúc mừng năm mới nữa huhu,2,vihsd,1
"Cần nhất xây dựng định mức khoa học tiết kiệm , có cách giao thầu minh bạch, hạn chế tối đa được những tiêu cực, sao cho phấn đấu nhanh nhất làm xong cao tốc bác Nam trong 3-4 năm tới. Cần thiết nhất là chỉ giao thầu cho Các công ty trong nước để tạo ra, nuôi dưỡng năng lực sản xuất lớn thi công một loạt Đại công trình Hạ tầng lớn trong 15 năm tới để đưa nước ta bước vào hàng ngũ các quốc gia Phát Triển, tiến lên Việt Nam.",0,victsd,0
tạm biệt a :)),0,vihsd,0
Phải công nhận là gia đình anh Độ rất có qui củ từ cách xin phép của Tùng được dạy lẫn cách xin phép của mẹ anh cũng rất hay.,0,vihsd,0
"Thoát án tử thôi chứ đâu có thoát án tù :v không chết nhưng ăn quả chung thân thì cũng vỡ mồm sống ko bằng chết, thôi trả lại nhân dân còn tí sái mà hưởng :3",0,vihsd,0
"Phải phạt thật nặng bọn trộm chó, bọn này rất manh động và liều lĩnh, sẵn sàng tấn công người dân nếu bị phát hiện!",1,victsd,1
"Biết đâu biden nhiều tuổi hơn, yếu hơn, lại bị nhiễm, do là f1 từ buổi tranh luận ... Bỗng nhiên trump tái cử ^_^",0,victsd,0
Chị six belike 🤣,0,vihsd,0
Nói chung là buồn,0,vihsd,0
pts quá đáng vl 🤧,0,vihsd,0
Thật ra ghen vl :v,0,vihsd,0
"Sao Vlog sang quá mà, ý thức củ loz vayy?",2,vihsd,1
"30 chưa phải là Tết, lần trước 100 ngày Covid còn quay lại, cẩn thận hơn lần này",0,victsd,0
Gắt vãi đái ra nhé. Cô giáo mà nt à 😆😆😂,2,victsd,1
Nguyễn Hoàng Sâm fbi,0,vihsd,0
"đất nước mình như tảng băng chìm. Loạn lạc quá! ba mẹ đi làm quần quật kiếm tiền , các thuế phí xăng thì tăng vùn vụt mà lương thì không thấy tăng, con cái đi học thì bị bảo vệ/ thầy ..bạo hành, lạm dụng td. Bị phát",2,vihsd,1
Chủ đầm tôm Alaska cua hoàng đế nhìn chất vl,0,vihsd,0
Quý zị thấy dần tiều tuỵ không,0,vihsd,0
Yêu xa đấy nhưng nó còn tc với nyc cơ :)) kiểu mình là người thay thế ý :)),0,vihsd,0
"['em anh có đọc sách dạy "" làm người "" của anh Tuấn tặng? chưa. .. nếu chưa thì ném cmn đi nhé! ảnh viết sách, tặng sách xong ảnh giờ ko nhớ, biết 3 không triệu đô la cái á là gì luôn! tội lắm']",1,gen-vihsd,1
Trần Hiếu Cút mẹ mày luôn đi. 🤣🤣🤣,0,vihsd,0
Từ nước ngoài nhập cảnh vào VN nên cách ly 21 ngày. Cả nước đã căng mình chống dịch chịu quá nhiều thiệt hại rồi. ,0,victsd,0
Đức Thịnh ui e mà thương a,0,vihsd,0
Người từ Hà Nội về có khác,0,vihsd,0
"Anh Lân, máu lạnh nhỉ, khg cười té ghế mất kkkk",0,vihsd,0
"Nghịch dại và thiếu kiến thức cộng đồng cũng như các kỹ năng mềm.Đào tạo, giáo dục phải từ những điều như thế này.",1,victsd,1
Châu Hạ Nghi cđ nhâyy,1,vihsd,1
Cưỡng hiếp trẻ e ma chi có 6 tháng tù thôi à?,1,victsd,1
Ko biết tâm sự cùng ai :)),0,vihsd,0
Bị hại có âm mưu từ trước nên mới khóa cửa phòng như vậy. Thật là kinh hãi.,1,victsd,1
thầy khen chị ở dơ hả chị ?,0,vihsd,0
Trường chán chả muốn nói,0,vihsd,0
Đề nghị bỏ tù,0,vihsd,0
Trần Vinh nhai lại cc,2,vihsd,1
Nam Đoàn ơ tưởng kris cho nổ chết cả 2,0,vihsd,0
Tiên tri vũ trụ? Bác nào biết giải thích em với! E không hiểu là gì.,0,vihsd,0
Hihi fan cứng,0,vihsd,0
ai noi gi ke chị kim  bị liệu giống mẹ mình rat vui,0,vihsd,0
chất phát,0,vihsd,0
Quốc Củn hề,0,vihsd,0
Đặng Thị Sậu thì 1 bộ phận bảo vệ bạn Cây đấy 🤣🤣🤣,0,vihsd,0
from panda with love ❤ abe,0,victsd,0
Nghĩa Le sân si hả má ?? Ko thích coi thì cút xéo đi,2,victsd,1
Thảo Nguyễn =)))))),0,vihsd,0
Bọn dân trí thấp toàn chăm chăm chửi mẹ Nhung mà ko biết những người lí trí nhìn ra bọn du khách nước ngoài trên máy bay đó cũng mang mầm bệnh:))) ngu xuẩn thật:)),2,vihsd,1
Tưởng Xuân Hiển vcl ba chó :vvv,2,vihsd,1
đúng dân chơi Cao Bằng =)),0,vihsd,0
số nhà thầy cần =)),0,vihsd,0
Chị Hậu ơi chị về thay hộ em cái quần với !,0,vihsd,0
Thứ bóng dơ,1,vihsd,1
Ông bà mixi vlog kèm nhau trên con ngựa màu xanh,0,vihsd,0
Gi vay ba.cung nho no di an cap do ba moi co sai do ba hieu oi.kkkk chua thay ai khung nhu ba vay.,2,vihsd,1
Gucci đã xâm chiếm thế giới,0,vihsd,0
Ông này bị không bình thường hả mọi ngừi 🤧,2,vihsd,1
Đã xinh lại còn diễn hay,0,victsd,0
có cái ngu nào bằng cái ngu này?? làm việc thì cũng phải có chừng mực thôi!,1,vihsd,1
Tối nay chơi game gì các bạn nhỏ hay là xem.phim😁,0,vihsd,0
Vl anh tôi cà khịa căng thế,1,vihsd,1
"Bây h tại trung ương thành đại la toàn đỉnh cao trí tuệ, nơi những con bò tự hào luôn rống lên rằng vn vô địch, ra đường người với người thì luôn tỏ ra ta đây hống hách về nhà say rượu đánh vk như dog, có chuyện lên phường thì cúi đầu im thin thít tìm người thân quen để bỏ phong bì, dưới chân thiên tử mà như cc 😤😤😤",2,vihsd,1
Bait :))),0,vihsd,0
"['Bửa nào kêu bọn đầu gấu giết hết gia Ad đình. Lúc nó đó post sẽ: thì người Giết nó bắt, trộm bỏ nó tù, lương thiện nó tha. tổ Mồ cha mày rảnh hơi, hết chuyện làm mậy hả. Gặp tao là tao giết chứ lun bỏ tù chi']",2,gen-victsd,1
Phan Thị Mỹ Dung like đê dm,1,vihsd,1
Còn yêu ai nấy cũng về. 😊,0,vihsd,0
"[', NO RECORDING FILMING, PHOTO TAKING mà nó ghi TALKING Cấm là nói. luôn à.']",1,gen-vihsd,1
Trịnh Hà Vy hiu r,0,vihsd,0
M có nhiều giải giao hữu quá nhỉ,0,victsd,0
So sánh có duyên vậy,0,vihsd,0
làm ng ko muốn muốn lm thứ gì đó 😅,0,vihsd,0
Tôi đã thấy chó cs trên đất dân.,2,vihsd,1
vĩ đại cái máu lồn =))),1,vihsd,1
Trước không biết trần dần là ai,0,vihsd,0
An tâm vài nam nữa bị đuổi cho coi,0,vihsd,0
"7:12, 8:16 🤣🤣",0,vihsd,0
Nát hết rồi,1,vihsd,1
Bọn này nó không biết nhục nhit,0,victsd,0
Đãng và nhà nước cùng tập đòn vtv khẳng định nước đó ko có ruồi nhé . Nên tin vào đãng chứ . Đm bọn cầm quyền .,2,vihsd,1
Anh bo đan trường với cả tăng thanh hà 😅,0,victsd,0
Huế gió đang mạnh dần rồi. :-/,0,victsd,0
Nhục nhã quá hiếu minh ơi mày la cái loai dơ bẩn . Qúa bây giờ may sang măt may ra . Gu gu gu gu nhục nhã nhục nhã kkkk,2,vihsd,1
Bạy bạ à nghen Úc mới là nơi ung thư nhât thế giới. Nói có sách mách co chứng,0,vihsd,0
"Hên quá, không ăn chay mà sử dụng thực phẩm đóng hộp. Mà không bít thương hiệu này luôn.",0,victsd,0
"Thôi anh ơi, tha cho bolero và những người yêu nhạc anh ạ, anh chỉ hát được những bài nhạc hoa lời việt của ngày xưa thôi, từ sau khi anh làm lại răng thì hát không còn hay nữa, giọng quá trau chuốt nên không có tí cảm xúc nào.",1,victsd,1
Kiệt Khoa =)) thua,0,vihsd,0
Chúng nó xài đúng luật luật trong tay hay xài luôn luật rừng có trời mới biết -_- !,0,vihsd,0
['Đéo tin chả. nó để nhẽ lộ liễu như này á thế hả'],1,gen-vihsd,1
Cũng tội cho nhà sản xuất . Điều này không ai muốn cả,0,victsd,0
xử nghiêm thói côn đồ,1,victsd,1
Bả cở này cũng dthw,0,vihsd,0
Phạm Văn Đồng ngta có chữa cho đâu! Với lại khi về việt nam chị vẫn tuân thủ đúng quy trình cách ly mà! Có phải như con kia đâu,0,vihsd,0
Có ai đó hỏi tôi những điều này và tôi đã trả lời tương tự :)),0,vihsd,0
"['Hiệp Đinh v m k à biết đọc, hãy viết trước khi kĩ đọc nha thằng óc cứt, mắt chưa rà mà hết chữ nhanh tay hơn não, nguy hiểm mối xã hội của']",2,gen-vihsd,1
th đc r thầy,0,vihsd,0
"Hết anh Chung,HN lại tự hào thêm vụ y đức của chị Tiến ruồi_Bệnh viện đa khoa Xanh Pôn gian lận kết quả,bớt xén vật tư khi xét nghiệm HIV & viêm gan B cho bệnh nhân",1,vihsd,1
thằng búa liềm nào mà không như thế này,2,vihsd,1
"Serie về Robert langdon thật khủng khiếp, logic táo bạo đầy mê hoặc, thank you sir!",0,victsd,0
Nghe nói em thích người đàn ông cuốn hút,0,victsd,0
['Bạn chả hóa có văn máu j loz cã =] ]'],2,gen-vihsd,1
"Số bài kiểm tra giảm thì áp lực hoc thi sẽ nặng hơn, nếu trươc kia bài này điểm thấp thì có bài kiểm tra khác để gỡ, còn bây giờ mà lỡ 1 bài thấp là hết gỡ gạc. Đưa thêm ngoại ngữ thì áp lực lại nặng hơn nữa nhất là với học sinh nghèo. Riêng giáo viên công việc lại thêm phần vất vả, chấm điểm thì dễ chứ nhận xét rất khó và mất thời gian. Nếu đã cắt phụ cấp chấm bài của giáo viên thì cũng đừng bắt giáo viên thêm cực, lương có nguy cơ giảm mà việc lại tăng.",0,victsd,0
Cô qua học thêm vs t,0,vihsd,0
Lại cà khịa nhau,0,vihsd,0
Việt Nam cố gắng lên tất cả cùng chung sức thì dịch bệnh gì cũng sẽ vượt qua để cho bọn Hàn Quốc ngu ngục sướng mà không biết điều phải hối hận khi xem thường Việt Nam 💪💪💪🇲🇦🇲🇦🇲🇦,2,vihsd,1
Tôn Nữ Khiêm Cung bạn thật sáng suốt. Đó là nghề của nó. Nói vậy chứ khi nó cmt nó cũng nhục lắm. Bán lương tâm vài đồng cũng khổ,2,victsd,1
Tạm,0,vihsd,0
Nguyễn Đức Cường :)),0,vihsd,0
Tran Hoang Phuong,0,vihsd,0
Máy quá mất giấy máy bạn hàng cho người ta  máy quá bó lao máy vô chơi máy máy có  chơi cho chơi máy,0,vihsd,0
['Mới bạn đó sàm'],2,gen-vihsd,1
"Toàn bọn đầu trộm , đuôi cướp !",2,vihsd,1
"Jack mới đổi thể loại nhạc mới nên có kẽ nghe chưa wen thôi. Nghe nhạc hay phết, lời tạm ổn. Comeback v là OK rồi",0,vihsd,0
Ai đây,0,vihsd,0
Răng to bằng quả chuối thật khủng khiếp,0,victsd,0
nghe giọng k hay bằng trước . Đề nghị bác độ để giọng cute khác đi .,0,vihsd,0
Đỏ gì mà ở ngay sát bờ là sao ?,0,vihsd,0
Em nguyện trao tất cả tấm thân và sự “chong chắng” này cho anh :)),0,vihsd,0
"Thấy thằng nào ở đó hơm???---Cái thằng mới trả đũa cho anh, nó đang ăn bằng máng",2,vihsd,1
Hai anh em :),0,vihsd,0
Nguyễn Việt Đức Đổi tên cũng chẳng giải làm giảm bệnh nhân đâu :((,0,vihsd,0
Xuân còn non nghĩa là xuân sẽ già,0,vihsd,0
sale 99% thì e mua :>,0,vihsd,0
Mua giày mang vào mùa này là thích hợp luôn,0,victsd,0
Hoa Pham khi nào gặp cướp nhớ làm theo chỉ dẫn trên này nhe mày. Đụng khơi khơi vô nó là ủ tờ như chơi đó ku :D,0,victsd,0
Chị giàu chị nói Cc gì chả đúng..,2,vihsd,1
"Thức uống có đường rất có hại cho sức khoẻ. Ở nước ngoài nhiều người loại hẳn đường ra khỏi dinh dưỡng. Trong khi ở vn thói quen uống nước ngọt quá phổ biến. Đa số khi ăn thì sẽ có vài chai Coca, Sting trên bàn. Có lẽ do sức ảnh hưởng của quảng cáo",0,victsd,0
Con nào cũng đeo đồ giả hết...     kkkkkkk,0,vihsd,0
Phạm Hải Linh,0,vihsd,0
"Bậy à, éo phải cơm sườn mà là cháu ngoan Boác Hù",2,vihsd,1
Đéo phải trình bày :))),1,vihsd,1
"Phố bolsa là nơi bịa đặt  đồn tin thất thiệt lại có những người phét lác như trần dần thế mà vẫn có những người tin đúng là "" ngưu tầm mưu mã tầm mã""",2,vihsd,1
Vì sữa ở VN quá mắc !,0,victsd,0
"1 lũ đu càng,tụt quần,liếm đít giờ đang chửi cs bán nước :))",2,vihsd,1
assmin đi chơi gái bị tống à :)),1,vihsd,1
Cập nhật tình hình nước Úc lúc này :3,0,vihsd,0
liệt dương luôn thì còn làm ăn được gì nữa,0,vihsd,0
Thuê bao quý khách vừa gọi.,0,vihsd,0
Game j v thầy,0,vihsd,0
Nó đang giỡn mà các bn quạu thế :))),0,vihsd,0
Vãi thị lồn,1,victsd,1
Khoa Nay Đã Lớn :D,0,vihsd,0
"Kinh khủng quá , con mình thương nó còn không hết , sao lại mất nhân tính thế",1,victsd,1
hay quá thầy ơi thả tim,0,vihsd,0
Khẩu nghiệp chêt mẹ may đó trời qua báo may đó hồi xưa may chửi nhiều người . Bây giơ trời qua bao may đo minh hiếu may gu rang chiu kkkkkk,2,vihsd,1
Nhảm nhí vl,1,vihsd,1
"Thứ nhất thời đó thì ông thanh đang làm chủ tịch Đà Nẵng chứ chưa lên làm thanh tra, lấy gì mà ổng bắt sai phạm người ta? Phe phái quyền lực phía trên nó chơi nhau nên lính lác mới chết, chứ ong Thanh lên làm thanh tra cũng chỉ dưới quyền, chưa kịp độn",0,vihsd,0
:)) cay vl,1,vihsd,1
Cô minh hiểu là số 1nha.,0,vihsd,0
Sang itali hay london mà cách ly cho đỡ ngột ngạt :)),0,vihsd,0
cô tôi hehee,0,vihsd,0
THÔI XONG RỒI. MESSI SẼ QUYẾT TÂM RA ĐI TRƯỚC TRẬN CHO MÀ XEM.,0,victsd,0
Nguyễn Thị Bích Nhu Đú trend nè chị ơi. Trend này hợp với m.,0,vihsd,0
Đm,1,vihsd,1
Anh còn ở CB không em lượn qua xin kiểu ảnh huhu,0,vihsd,0
Looks like lon,1,vihsd,1
Bạn thân kiểu gì vậy? Hix,1,victsd,1
"Bọn Anh này còn bị nhiều, với cái kiểu xem thường dịch bệnh này thì sắp rồi,bọn nó còn kì thị cả đeo khẩu trang mà, ng bệnh có triệu chứng thì khám qua loa",0,vihsd,0
"['add tắt còn viết của address nữa, ! ngu']",2,gen-vihsd,1
['* l * mày cho nó chó còn không nữa Liếm có đâu mà đưa lộn mày cho người ăn ta thú con vật thai đầu'],2,gen-vihsd,1
Bài viết hay thật,0,victsd,0
Đinh Phước tao nói mày xàm lồn nhai lại như máy con bò dưới quê t thì đ ai bênh m đâu,2,vihsd,1
Sáng dậy mình đc làm fan cứng :)),0,vihsd,0
Chuoi  boi  làm  gì  chi  mang  toi  khau  nghiep  chư  có  iit  loi  gì,0,vihsd,0
Xin video vs b,0,vihsd,0
"Live spoon thì thấy có người tên là Trần Dần tham gia, bảo là ông 70 tuổi rồi",0,vihsd,0
Không ai cấm các bạn quan hệ trước hôn nhân. Nhưng làm ơn con trai thì có trách nhiệm. Còn con gái thì hãy tự bảo vệ bản thân bằng cách dùng thuốc. Làm ơn dùm nhé mấy bạn. Đừng để sinh ra rồi đứa bé không có lỗi gì mà phải bỏ nó như vậy,0,victsd,0
Cầu truyền hình trực tiếp tại Yên lãng =))),0,vihsd,0
Fan,0,vihsd,0
Dỗi vl . Cay vl :)),1,vihsd,1
Vui cùng em bóp vú bên đường 🤭🤭🤭,1,vihsd,1
Cô ơi cô có dòng họ vs Hồ Xuân Hương không cô:)) cô nói gì 1 tỉ không bằng vải chùi âm đạo của cô hả 😂 vậy trước tiên thì cô thay lại cái áo của mình đi nghe cô😂 dù sang cở nào thì cái áo là nó làm mất hình tượng hết đó cô ơi 😂...,2,vihsd,1
Khánh Vy hình như m tag lộn người ó 🙂,0,vihsd,0
Chất khỏi nói,0,vihsd,0
Phang mẹ nhau đi,1,vihsd,1
Fan cứng dạo hả thầy lol 🤤,2,vihsd,1
Về đây bên Abe nha mấy đứa,0,vihsd,0
Pháp luật cần trừng trị nghiêm những kẻ như thế này! Rất tội cho các bé!!!,0,victsd,0
Vl soái ca,1,vihsd,1
Đươc ! Đẻ bằng hậu môn à ?,0,vihsd,0
Cái đờ mờ :(((,1,vihsd,1
Cường cái địt con mẹ chó công an .chúng mày cũng chỉ là 1 sản phẩm óc chó cộng sản đào tạo .,2,victsd,1
"Tôi 16 tuổi , cao to đẹp trai nhưng bị đau lưng, phồng đĩa đệm cột sống L3 L4 không chữa được thì sau này thoát vị đĩa đệm , liệt nằm một chỗ :( đúng cuộc sống nó là bù trừ , bạn có cái này mất cái kia , anh tôi nói đúng !",0,vihsd,0
"Hãy để các cơ sở đào tạo y tế, những đơn vị sử dụng chọn lọc, ai không đạt kiến thức, tay nghề thì đứng ngoài.Kỳ thi chứng chỉ hành nghề sẽ là kỳ thi sinh tử, khốc liệt, nhiều tiêu cực hơn cả thi công chức, mà chất lượng lao động vẫn thế, vì tốt nghiệp đai học xong vẫn chưa đủ quy chuẩn hành nghề, chỉ như lao động tự do.Nước ngoài có nước làm, có nước không, như chương trình giáo dục VNEN copy từ Colombia thực tế không hiệu quả. Bộ y tế hãy xem lại.",0,victsd,0
"Thương tâm quá các con ơi, cha mẹ các bé ở đâu mà để bé 2 tuổi đi tắm ao.",0,victsd,0
Phương Hằng Nhân viên bán hàng mới ghê,0,vihsd,0
Dân đánh trộm => đi tù => oan quá tự tử.,2,vihsd,1
Tụi m thấy garena.vn ko,0,vihsd,0
Tải game Cứu Hỏa Truyền Kì về và cảm nhận sự ức chế của trò chữa cháy trên xe ô tô .,0,vihsd,0
hỏng mẹ nó bài hát yêu thích của t rồi,0,vihsd,0
Xaolon a ưii😆😆😆,1,vihsd,1
Người lớn thì uống bia thay nước. Thanh niên và trẻ con thì có nước ngọt và trà sữa. Uống hàng ngày thì hệ lụy cho sức khỏe gia đình và xã hội là đây chứ đâu.,0,victsd,0
Cô đẹp quá cô iuuuu,0,vihsd,0
Hôm nay mình bỏ liêm xỉ ra xin 1 kile avt ạ !!,0,vihsd,0
Trương Duy ko mvp đội mình thì là mvp của đội bạn :))),0,vihsd,0
"Không quá chật thì chọn i10 nhé. Bác cứ lái để cảm nhận, cá nhân tôi thấy rộng hơn fadil",0,victsd,0
Vu Quynh Huong xin link bài viết ạ 😂,0,vihsd,0
30p rồi kêu chậm cái dmm,1,vihsd,1
"Cơ quan chức năng nên qui định nhập cảnh cách ly đủ 14 ngày, xét nghiệm âm tính mới cho ra ngoài",0,victsd,0
['Con thương cho ́ ma ̀ pha ̉ i ca mang ́ ̣ i mă t cu ̉ ̀ a ma y qua ́'],2,gen-victsd,1
học trò của thầy bị nhiễm của thầy là đúng ròi :)),0,vihsd,0
Em sẽ chờ súprai kênh mới của thầy... Yêu thầy :(((((((,0,vihsd,0
Coi zui gần chết,0,vihsd,0
