text,label,origin,new_label
Nhung và gia đình đang giúp đất nước sánh vai với các cường quốc 5 châu à😕,0,vihsd,0
Rất tiếc nhiều phân đoạn đã bị lượt bỏ khi kiểm duyệt nhưng bộ phim rất hay đối với những bạn trẻ dưới 30 có lẽ sẽ không được như kỳ vọng vì bộ phim không có những lãng mạn diễn viên không là minh tinh điện ảnh phim nhìn về cuộc sống SG với một góc độ khác khiến người xem phải suy ngẫm,0,victsd,0
Đây ms gi5,0,vihsd,0
Hương Quỳnh chứ a bó tay với T lâu r,0,victsd,0
Quá đau lòng,0,victsd,0
Giọng hát hay thiệt mà,0,vihsd,0
"Biết người ta bị liệu ,mà còn chọc hoài ,sàm",0,vihsd,0
Ngày xưa em bỏ anh theo thằng bán khẩu trang.,0,vihsd,0
"Nhiều bạn nhầm !chính xác là họ đã chọn ai có điều là họ không bộc lộ quan điểm,đơn giản vì họ quá quan trọng,quá quyền lực và họ là giấc mơ của quá nhiều người .thưa bạn Trần văn phung !bạn hãy nêu dẫn chứng nước mỹ suy thoái ! Và nếu mỹ không xứng đáng làm anh cả vậy thì quốc gia nào hơn mỹ ?bạn chỉ biết nói suông thôi ,vậy mà cũng có người tin mới lạ",0,victsd,0
xã hội vn thối nát rồi... bây h chúng nó chỉ mong vơ vét của dân cho nhiều rồi chuồn ra nước ngoài thôi.. phải có một hồ chủ tịch thứ hai,2,vihsd,1
phòng có vẻ ngột ngạt quá dọ 🙂,0,vihsd,0
Công an nhưn dưn anh hùng ghê,0,vihsd,0
Cách diệt trừ tụi hai quan viet nam hay trôm đồ,0,vihsd,0
Quả giọng truyền cảm vl anh tôi =))))),0,vihsd,0
Học sinh chuyên toán tính vậy =)))),0,vihsd,0
Khả năng sinh tồn mà bà hàng xóm vốn là rõ nhất 😅😅😅,0,vihsd,0
Con sam thì khi cầm vào đuôi sẽ có 3 góc cạnh,0,vihsd,0
Sinh năm 98 sao nhìn già rứa hè,0,vihsd,0
Cô này duyên ôi là duyên.thương cô quá trời ln 👍👍👍😘😘😘😘😊😊😊,0,vihsd,0
mọi chuyện có abe lo hết,0,vihsd,0
Cột đèn,0,vihsd,0
Nhìn tùng tui muốn rụng trứng :)) nhìn sang độ t muốn t chưa dậy thì mẹ lun :)),0,vihsd,0
Nó xui vl,2,vihsd,1
"Nhiều thằng kêu hư cấu hay chửi ad thì hãy nghe đâu: chuyện mất đồ ở sân bay k phải 1 lần mà cả trăm lần rồi, chắc lũ chúng mày tai điếc mắt mù mới đéo biết :))",1,vihsd,1
Anh Thi ca này êm,0,vihsd,0
Căng đétt :)))),0,vihsd,0
Muôn đời giàu sang,0,vihsd,0
Quyen Anh có có,0,vihsd,0
Tôi ủng hộ ông,0,victsd,0
Thần quyền môn của 5 ông lục tổ ????? =))))))) 14:06,0,vihsd,0
Cái này thì 100% xứng đáng luôn.,0,victsd,0
"Hãy từng bước chứng tỏ mình là cầu thủ có giá trị thực sự nha Bale. Đừng có ăn bám nơi mình thi đấu và cũng đừng bao giờ gởi tờ burofax cho chủ tịch nha. Đàn ông mà, khi đã quyết đi thì đi hẳn chứ đừng giả vờ khóc lóc đổ thừa rồi lại muối mặt quay đầu lại, nhá.",0,victsd,0
"Có rất nhiều kẻ vĩ cuồng, chúng dọn cho mình những cỗ quan tài đẹp nhất, những lăng mộ hàng ngàn hecta, lăng tẩm lộng lẫy. Chúng quên rằng, chúng chỉ nhất thời, người đời phỉ nhổ vào chúng, con cháu dòng họ chúng mang nhục. Tượng đài thực sự là những gì để lại muôn đời và do chính nhân dân dựng lên để kính nhớ.",2,vihsd,1
ờ. Trước ông bác mình đi chùa thế là bị chim ỉa. Lúc đó ổng bảo lộc lá gì đó. Mãi sau mình ms biết,0,vihsd,0
Đợi cc :)),1,vihsd,1
Xin chia buồn :(((,0,vihsd,0
Hoàng Đức Ngọc joke cái lồn chứ joke =)),1,vihsd,1
Ông nội mày đây,0,vihsd,0
Hương Thảo vkl,2,vihsd,1
"Doanh nghiệp nào cũng phải đăng ký, trả lương nhân viên, đóng thuế đầy đủ. Các doanh nghiệp nên được đối xử công bằng với nhau. Nếu giảm thì giảm đều.",0,victsd,0
Bị lừa còn gì. Rõ ràng cái th lamg bằng bảo làm bằng phôi thật k ai phát hiện đc,1,vihsd,1
"cảm giác \"" chênh vênh\"" 😔",0,vihsd,0
chao quoc sưTRÂN DÂN chut quôc sư sưt khoe doi dao va sông lâu trăm tuôi.,0,vihsd,0
Lê PhượngThuan Vo Tú Võ Minh Minh đi đầu xu hướng,0,vihsd,0
"Hay quá, hợp lý quá Barca ơi.",0,victsd,0
Cứ tưởng quốc sư hy sinh rồi,0,vihsd,0
 Phải đi lên từ năng lực mình mới có giá trị,0,victsd,0
"toàn lũ con cộng sản mà, được ưu ái là đúng rồi",0,vihsd,0
Hlv the voice mùa sau,0,vihsd,0
Tiền nhiều thì làm gì. Ngoan mà nằm im 1 chỗ đi,0,vihsd,0
sale hay sela :)),0,victsd,0
Full box giá rẻ cho các dân chơi,0,vihsd,0
Nguyễn Huy mua sớm có vẻ sáng suốt nhỉ 🙂,0,vihsd,0
Trang lồn trâu này chả khác đéo gì việt tân. Fan thì địt có ai. Toàn gây thù chuốc oán cho nhau. Còn những thằng cmt ở trên vs những cái suy nghĩ lệch lạc cũng chẳng khác lồn gì lũ bán nước.,2,vihsd,1
Vô cùng ngưỡng mộ đất nước và con người Cu Ba ! tuy còn rất nhiều khó khăn nhưng với một tinh thần giúp đỡ trong sáng và cao cả của các Bạn đã làm lay động rất nhiều trái Tim trên trái đất này trong đó có rât nhiều người dân Việt Nam. Tôi rất đồng ý với đề cử giải Nobel Hòa bình cho các Bác sỹ vì rất xúng đáng được nhận phần thưởng cao quý đó !,0,victsd,0
Top <3,0,vihsd,0
dep qua che oi,0,vihsd,0
Ai biết tên kiểu này là gì không ạ,0,vihsd,0
"Sáng nghe các đài phát thanh của loa Phường ra rả kết luận mà nghe nực cười quá thể, hoá ra mấy tháng qua điều tra các kiểu cũng quay lại giả thuyết ban đầu theo 1 phía trường cung cấp. Vậy thì điều tra quái gì cứ phán quyết bất chấp ngay từ đầu luôn đi cho gọn! Quả báo tới từng người bây giờ! Nhanh lắm!",1,vihsd,1
yếu đuối vl thế thì sao bước qua nổi sóng gió cuộc đời 😂😂😂,0,vihsd,0
25:05 cặp tận bình luôn rồi hả.. 😄😄😄,0,vihsd,0
Gởi thầy ba,0,victsd,0
"Giữa hàng bao nhiêu người Fan Cứng như thế này thì % chắc là 1% mất =))) Huhuhuhu thật buồn, nhma cũng hy vọng=))",0,vihsd,0
Nhiều bạn thắc mắc hỏi đảng cộng sản có được tham gia tranh cử ko... Thì đây bà này chính là ứng cử viên của đảng cộng sản đây,0,vihsd,0
Nghĩa Hà cuối cùng cũng có cây bút xứng đáng,0,vihsd,0
"Chung quy cũng vẫn là do người tặng phải tìm mọi cách để gây ấn tượng với người được tặng thôi. Hải sâm, trứng cá tầm, vi cá,....có cái đắt nhất thì cũng đã nhét hết vào rồi mà người được nhận cũng chẳng thiết tha, kg thèm ăn thì thôi làm cái vỏ cho sang để mong phần nào thể hiện dc cái đẳng cấp vậy.",0,victsd,0
"Hoàng Liên trời ơi,mày chậm rồi,20h hôm qua comeback là t like liền rồi kaka",0,vihsd,0
1. Gạch lát nền giãn nở vì nhiệt không đều theo năm tháng dẫn đến hiện tượng kích lẫn nhau và phồng lên ở giữa,0,vihsd,0
Cái quả nhạc,0,vihsd,0
Bệnh viện dã chiến dẹp hêt rồi,0,vihsd,0
ngủ đi thầy ơi,0,vihsd,0
Buồn Abe,0,vihsd,0
5 điều bác hồ dạy: khiêm tốn thật thà dũng cảm.,0,vihsd,0
Phạm Quỳnh Chi 😂 ra thế,0,vihsd,0
"Tran nhu con goi cua pho bolsa, kieu gi lam do haha",0,vihsd,0
chủ 3 tiệm bánh mì a ưi🤣🤣,0,vihsd,0
Đừng để con trẻ phải chịu hậu quả do người lớn làm sai.,0,victsd,0
Có cái nào xách tay hay2 thì để lại cho ae nhé ml 😄,0,vihsd,0
Tao gõ chớt mẹ mày chứ ở đó mà múa . Abe said :)),2,victsd,1
bạn nhìn cũng dễ thương lắm ^^,0,vihsd,0
"Xin cầu chúc cho ông thật nhiều sức khoẻ. Mong chờ ngày ông trở về quê hương. Nói thật lòng từ trước đến nay theo dõi ông chỉ thấy thương chứ không thấy ghét. Dù những phát biểu của ông trước đây có quá đà nhưng vẫn không thấy hại gì,chỉ thấy vui vui. Hãy giữ gìn sức khoẻ thật tốt ông nhé. Cảm ơn nhà báo Vũ Hoàng Lân đã làm chương trình về ông. Chúc nhà báo sức khoẻ.",0,vihsd,0
Bản nhạc gì ae?,0,victsd,0
Chỉ vì chuyện gia đình ... yêu đương ... riêng tư ... dẫn đến kết cục thương tâm .,0,victsd,0
"Khi người đàn ông khóc, chỉ có 2 điều: hạnh phúc và bất lực. Bỏ qua hạnh phúc thì ở Juve đang có 1 người đàn ông ở vế sau. Dù yêu hay ghét thì bất cứ người xem trận chung kết năm xưa đều đầy cảm xúc khi thấy Ro chấn thương nghiêm trọng ở đầu gối, ngồi khóc bất lực với con bướm đậu trên má như muốn phần an ủi. Để rồi từ đó thấy Ro trở lại với cái băng quấn chặt chườm đá lạnh, cùng HLV hô hào Bồ quật khởi. Cái tinh thần nhiệt huyết của đội trưởng vĩ đại đã thúc đẩy toàn đội chơi 1 trận như trận cuối của đời mình trước 1 đội tuyển Pháp hùng mạnh mà lại ngay trên sân nhà. Trong lịch sử bóng đá, cảm xúc như vậy đối với ng xem chỉ có thêm ở 1 người đội trưởng vĩ đại khác: hoàng đế Beckenbauer với cái băng quấn chặt vai.Morata số lận đận, trở lại niềm vui bóng đá nhờ cô vợ hiền kèm lời động viên chân thành của thủ lĩnh Juve Buffon. Và lần này anh đc đá chung với thủ lĩnh tinh thần khác: C.Ronaldo. Hi vọng lần này a sẽ khóc, khóc cùng Buffon, khóc cùng toàn đội và hàng triệu Juventini khác.Ai cũng có 1 ước mơ. Hãy chờ xem điều đấy có thành sự thật ở mùa giải năm nay không.",0,victsd,0
Chậm thôi mấy ace,0,vihsd,0
Mai Nam Hải chỗ tôi nóng đến mức muốn chảy mỡ :)),0,vihsd,0
Rank Việt Nam mà yasuo tt6 tt5 thì del phải người Việt Nam r,1,vihsd,1
"Bác Dần nói chuyện hiền lành họ đồn thì biết làm sao bây giờ ha ha 🤣. Đúng rồi đâu phải đi tận nhà gõ cửa để giải thích cho họ hiểu là mình khỏe, video này đã chứng minh bác Dần khỏe mạnh rồi.",0,vihsd,0
Liên hệ ông pew liền,0,vihsd,0
"Trời ơi các bức vẽ quá đẹp! Còn giọng ca của Khánh Ly, đúng là huyền thoại, rõ ràng, rền vang, một sự thẳng thắn trong giọng hát!",0,victsd,0
Phương Thảo đi chưa ra gì ko,0,vihsd,0
Nguyễn Khánh,0,vihsd,0
đẹp thiệt,0,vihsd,0
4 sao nền nhũ đỏ là thượng tượng?,0,vihsd,0
"Dạ, nếu đúng hơn là năng lực xét nghiệm, cách ly phải đáp ứng nhu cầu nhập cảnh, giao thương quốc tế. Đấy mới là thực hiện mục tiêu kép thắng lợi, giành lấy cơ hội nâng cao vị thế quốc gia, thúc đẩy giao thương, phát triển kinh tế.",0,victsd,0
Đến nc này thì đel bb rì hết😊,0,victsd,0
"Chuẩn cái stt của page. Mà cái chính mấy phim ấy éo ai biết 😄, chả ai xem.",0,vihsd,0
Trần Sang ổ cc,2,vihsd,1
Nhìn ngok nghếch vcđ,1,vihsd,1
Hà Lội TP đáng sống nhất ..... VI THẾ CÁC BẠN BAKE ĐUNG ĐU CÀNG VÀO NAM . CU Ở NGOÀI ĐÓ MÀ HIT KHÍ THIÊN ĐUONG,2,vihsd,1
"thành quảng cáo bút, đàu tư vại",0,vihsd,0
Giật cho mất mẹ cả cái mụn ruồi (:,0,vihsd,0
Trung đầu Bùi,2,vihsd,1
Quá manh động . Đủ 18 ký yêu cầu pháp luật xét xử áp dụng khung hình phạt cao nhất đối với con cá thu này mãi mãi ... thiên thu !,0,victsd,0
Hoàng Hải VietNam num bơ qoan,0,vihsd,0
"Tôi nghĩ không nên để học sinh dùng điện thoại trong giờ học cho dù là THCS hay THPT vì ngoài những vấn đề ở trong bài đề cập đến, thì nguồn kiến thức lấy từ đâu là một phần rất quan trọng trong giáo dục.Sách giáo khoa được xuất bản sau những nghiên cứu, xét duyệt rồi mới đến hs/sv. Có nghĩa kiến thức hs/sv tiếp nhận từ sách giáo khoa có tính chính xác và khoa học.Tôi là người Việt Nam, hiện tại sống ở Mỹ, nếu tôi muốn hoàn thành một bài viết hay quyển sách nhỏ về cuộc sống người miền Tây hiện nay thì tôi cần phải về miền Tây sống vài tháng, như thế tôi mới có thể nhìn thực tế hơn. Ý tôi muốn nói rằng nguồn thông tin về cuộc sống miền Tây trên những trang website tôi có thể tiếp nhận nhưng chưa đủ.Tôi làm trong đại học y, hệ thống camera và IT có thể nhận biết tôi nhìn sv nữ quá 3 giây hay không, vì đó là qui luật của trường, nếu vi phạm sẽ mất việc. Sv không được dùng điện thoại trong giờ học. Ý tôi muốn nói rằng cho dù hệ thống camera và IT của trường chính xác từng giây, nhưng sv vẫn không được sử dụng đt trong giờ học.Thiết nghĩ hs sử dụng đt trong giờ học thì nguồn kiến thức lấy từ đâu, thầy cô có thể quản lý thông tin hs tìm kiếm hay không.",0,victsd,0
Vì họ là người VN nhé,0,vihsd,0
Không biết mấy bạn gì hay vô hỏi ad nguồn ở đâu? Xác thực chưa vậy gì gì đâu mất tiêu r ta :)),0,victsd,0
sức hút,0,victsd,0
Rõ là ad hi vọng điều đó ko bao giờ xảy ra,0,vihsd,0
Mixi gaming hân hạnh tài trợ iphone 11:v,0,vihsd,0
Cái thần này.gió chieu nao .che chiei đo.khau ngiep.chet ko đau thai,2,vihsd,1
"Rap Việt chẳng qua đang mới lạ sau khi khán giả đã quá nhàm chán với các chương trình cũ nên bỗng trở nên thu hút, đã vậy mùa đầu tiên lúc nào cũng là mùa thu hút nhiều nhân tài nhất, hầu như tất cả các rapper trẻ tuổi có tiếng tăm và nổi tiếng trên youtube đều hội tụ ở mùa một của cả hai chương trình hot nhất hiện nay của nhạc rap. Dự đoán qua mùa hai sẽ có số phận như những Sing my song trước đây và biến mất vào mùa thứ ba cho xem.",1,victsd,1
Nghe giau qua cho xin vai Tram dông đi,0,vihsd,0
Nứng,1,victsd,1
"Người ta da mặt dày, mỡ nhìu đi xe hơi máy lạnh kiếng cách nhiệt",0,vihsd,0
Ghê vãi,1,vihsd,1
Điên!!! Ông này điên điên mà lai được cccđ mời khi có sự kiện. Đúng là một lũ điên có tổ chức!!!,2,vihsd,1
Con nay hun du lam nhin cai mo no ko vua Kia thay cho chuoi thach thuc nguoi ta Kia 😲🤦‍♀️😡,2,vihsd,1
Làm ngực đâu lâm,0,vihsd,0
Người đi ô tô nói cái đ” gì cũng đúng :v,1,vihsd,1
Coi cười muốn xỉu chi kim vui quá,0,vihsd,0
Các bác muốn chỉ đạo thế nào cũng được cần phải:- giảm tải và tránh gây áp lực cho học sinh;- Không cần phải học thêm quá nhiều như hiện nay.,0,victsd,0
"Giả vờ lấy 50K của mình rồi nhét vào tay mấy người đi đường bảo tiền anh chị rơi này , vậy mà ai cũng tin , bị lừa mà còn quay lại cảm ơn mình rối riat , haizz vl :))",0,vihsd,0
Khốn nạn quá! Mẹ thì như quỷ cái còn cậu thì không bằng loài cầm thú! Bọn trẻ thật quá bất hạnh khi sinh ra trong hoàn cảnh đáng sợ như vậy! Đề nghị trừng trị thật nặng hai kẻ khốn nạn này!,1,victsd,1
"Phim hay, hồi hộp và gay cấn, có nhiều cảnh đoán trk đk sẽ ntn nhưng vẫn giật mình. Kristen fim này diễn hay, vẫn là lối diễn cũ giống thời Twilight nhưng lột tả cảm xúc trong fim tốt hơn. Trên thang điểm 10 mình cho fim 8.5 . Chốt lại là hay và nên xem !",0,vihsd,0
Looks like lon,1,vihsd,1
"Minh Masa mấy nay kêu nghèo, ứng tuyển đi cậu 😌😌",0,vihsd,0
đợi công an hay cái gì đó pháp lí của nhà nước á,0,vihsd,0
Hải Lê nhưng mà giọng cô sử hay lắm,0,vihsd,0
Duy Trần xin video với bạn,0,vihsd,0
database lấy từ thiên địa à :D,0,vihsd,0
Thầy địt mẹ giả tạo vl =)),2,vihsd,1
"Mặc dù thích nghe nhạc Jack lắm nhưng thể loại nhạc này khó nghe cực. Mặc dù giọng, beat vẫn ok nhưng t thấy Jack có vẻ k hợp với màu nhạc này",0,vihsd,0
Thầy duo với levi để Tú bơ vơ,0,vihsd,0
My Tran e nói thật vkl luông đéo vòng vo tí nào mà lòng vòng có 1 tí thôi,0,vihsd,0
"May là nước bọt của ngày Trump bay không đủ xa.Mà cũng chưa nói trước được, vì còn thời gian ủ bệnh nữa.",0,victsd,0
Bởi dừa lờ t lắm cho chừa cái tật chơi dọng cha dọng mẹ rồi bị chặt :)))))),1,victsd,1
Chào ngày. TIÊN TRI VŨ TRỤ. TRẦN DẦN. QUỐC SƯ BA ĐỜI TỔNG THỐNG MỸ .( Cao hơn bộ trưởng MỸ) chúc mừng QUỐC SƯ. ha ha.,0,vihsd,0
"Mấy bác đừng Anti Si nữa, Si xứng đáng được dựng tượng và đặt ngay SVD quốc gia...Chile đó, ngày vui của Fan Barca và ngày buồn của Fan Leo28 sắp tới !!!",0,victsd,0
Ráng đầu tư cho tùng sói 1 mv nhiều em như v để đời nha a🤣,0,vihsd,0
Sao không về Penunited để sút pen ghi bàn lập kỷ lục hè?,0,victsd,0
cà khịa cực mạnh 🤣,0,vihsd,0
Nghe hay quá Hà Chương ơi ! Cám ơn em !,0,victsd,0
CÀNG NHIỀU NGƯỜI THAM GIA LÀM TỪ THIỆN THÌ CÀNG NHIỀU NGƯỜI NHIỀU CHUYỆN VÀ CÀNG RỘ RA NHIỀU TÂM XẤU,0,vihsd,0
Cho cục gạch vào cái kính,1,vihsd,1
Tien tri cau tieu,1,vihsd,1
Cứ thế này là ổn. Mọi lời chỉ trích sẽ yên lặng bằng kết quả thôi. Hết mùa này em đi thì cũng trả ai nói gì,0,victsd,0
chui.nhieu.toi.chi.oi.khau.ngiep.nan.lam.,0,vihsd,0
Chị ba .bản lĩnh con cháu hai bà trưng bà triệu👍🙏❤🌍,0,vihsd,0
Sau chi ra lăng thế chi chi xinh qua,0,vihsd,0
Cô nói chuyện thiệt tình và bình dân quá,0,vihsd,0
"Mong chị kế toán bên đó chuyển lương sớm, plan e đã lên xong xuôi 😢",0,vihsd,0
đất nước chúng ta nghèo nhưng ko bao giờ hèn,0,victsd,0
Thế này phải tìm cô nào gần nhà để yêu thôi,0,vihsd,0
"Biết là phải cảnh giác cao độ nhưng cũng không thể khư khư đóng cửa mãi được. Bao nhiêu đồng bào làm ăn lao động bên nước ngoài đang vật vã không về nước được. Đừng nghĩ họ đi nước ngoài là giàu có, sung sướng gì. Họ đi xuất khẩu lao động hợp pháp, bán sức lao động nơi xứ người cũng là để gửi tiền về lo cho gia đình, cho cuộc sống giàu sang tốt đẹp hơn thì đất nước cũng phồn vinh hơn. Bây giờ bao nhiêu người đang vất vưởng lay lứt kiếm cái ăn qua ngày để chờ ngày được về.",0,victsd,0
From Mixi with love ❤️💪🏿,0,vihsd,0
Tuấn Mạnh Thật bác ạ :)),0,vihsd,0
Cho mình hỏi nick fb của chị ba là gì thế ạ?,0,vihsd,0
Ai đi ngang qua vào wall em like avt mới dùm em ạ. Em cảm ơn nhiều 😢🙆‍♀️,0,vihsd,0
Cụ này vừa bị lẫn vừa bị hoang tưởng rồi....,2,vihsd,1
Thấy ông lên nói chuyện mừng quá.từ đợt dịch bùng phát cứ tưởng ông ẳng rùi,0,vihsd,0
Trần Văn Quân đc bạn ơi chán câu đấy lắm rồi,0,vihsd,0
Hay là mình tag sếp vào nhỉ Diệu Lê Thuy Nga Quỳnh Quỳnh,0,vihsd,0
Giàu hồm ớ,0,vihsd,0
Bệnh của m còn nặng hơn ung thư đấy thằng ngu ạ,2,vihsd,1
"Đeos thân nó thì thân ai , đợi myz nó giúp á có mà đến mùa quýt . Tốt nhất cố mà tự thân vận đôngn",1,vihsd,1
"Vừa nghe, nhạc bạn này vốn không phải gu mình, mấy bài trước nghe cũng được, bài này không bằng mấy bài trước, được cái, mặt dễ thương nè. 👌",0,vihsd,0
Binh thuong thi o dau,0,vihsd,0
Panda thái đã xem,0,vihsd,0
Thằng này nó nghĩ nó là ai. Không cách ly thì cút qua nước khác mà sống.,2,vihsd,1
"Trong tháng 7 này thấy mấy xe bồn trộn bê tông gây tai nạn, xe trộn bê tông đang lên ngôi",0,victsd,0
Con fan ruột thầy đây 3 Heo,0,vihsd,0
chỉ biết tự nhắc mình cần phải cố gắng thật nhiều để tương lai có thể lo cho em và gd,0,vihsd,0
Nguyễn Đăng Khoa haiz t cũng ko biết nữa chắc t chọn thích “nghi” với cuộc sống :))),0,vihsd,0
Thật sự luôn đó :((,0,victsd,0
Mình đứng thứ nhất trong danh sách mà người ta lại quên tên thế chứ lị,0,victsd,0
hai mẹ con nhà này giờ thanh nhân vật của năm rồi! 😂😂,0,vihsd,0
9. Xác. Thứi từ trinh xương gồi,0,vihsd,0
@Kì Cục 👍,0,vihsd,0
Thoi dai gi ma dan ba con gai an noi vo duyen qua a,0,vihsd,0
Ô thế là bọn chúng muốn giết ai thì giết à bắt người khác chết thay tội phạm bọn tội phạm đích thực phải chết nhiều tên cũng xứng đáng thôi còn tay luật sư có bằng chứng mà không đưa ra tố cáo tội phạm thì trở thành đồng phạm giết oan người lương thiện .. chính tay luật sư đó phải bị chảm đầu tiên ...,1,vihsd,1
vậy là toi mất hàng trăm triệu USD rồi,0,victsd,0
Abe muôn năm,0,vihsd,0
Sum vầy với pháo tết chả liên quan :),0,vihsd,0
Cao Huy toang ông giáo rồi,0,victsd,0
Đập hẳn hàm răng đi 🙂 đánh răng lâu vl,0,vihsd,0
"Có!Chọn tam giác ABC cân tại A, đường cao hạ từ A=0.2mm, kéo dài BC ra vô tận thì S tam giác lơn hơn bất kể số nào cần có chứ đừng nói là diện tích Trái Đất.",0,victsd,0
"Giờ thì chỉ mong Pen và đệm bóng cận thành thôi, tiền đạo đáy nhé",0,victsd,0
toàn học thêm thì chả giỏi :V,0,vihsd,0
Thầy ơi )):,0,vihsd,0
chuẩn giáo án cặc to,1,vihsd,1
con gì trông cửa trông nhà,0,vihsd,0
Ông bố của năm🤣,0,vihsd,0
"Mai á, ổng đi vòng vòng là toang.",0,vihsd,0
Ngô kỷ mà thấy bác Dần múa vỏ là chạy mất dép,0,vihsd,0
:))) làm tui tấm trả công,0,vihsd,0
Để vụ nổ xảy ra thì nguồn nhiệt ít nhất trên 150 độ C,0,victsd,0
Cuộc sống bộn bề quá.mệt mỏi.muốn bé mãi,0,vihsd,0
xin người :((,0,vihsd,0
"Cương Đặng m chắc là dân miền ngoài r mở miệng là thịt chó , chúng m đeo có tình thương động vật",2,vihsd,1
Vẫn còn người thờ ơ.,0,victsd,0
Ôi tuyệt vời quê hương tôi!,0,victsd,0
Thông minh bị nó diệt,0,vihsd,0
Mặc kiểu này là tao cá ổng vừa ỉa xong . Đéo thể khác được,1,vihsd,1
Em chui qua.....roi em hoi han...,0,vihsd,0
Huỳnh Châu chết Thầy tui,0,vihsd,0
"Lái xe khi chưa đủ tuổi. Không có giấy phép lái xe. Sử dụng chất ma túy khi lái xe. Gây tai nạn làm chết 2 người. Bỏ trốn sau khi gây tai nạn. Không trung thực khi khai báo trước tòa. Vậy mà hình phạt lại chỉ có 30 tháng tù? ( 30 tháng nghe có vẻ nhiều, thực chất thì chưa đến 3 năm tù). Thử hỏi tòa tuyên án như vậy, có làm dư luận đồng tình hay không?",0,victsd,0
"Cái xe khó nhất vẫn là mức độ hoàn thiện nội thất. Vì thế xe có tốt, bền đến đâu thì cũng ko thu hút đc khách hàng. Xe Toy Đông nam Á là mình chứng. Hi vọng xe Vinfat sớm nâng cao đựoc trình độ và có thêm nhiều CN phụ trợ thì mới mong chiếc xe nuột nà hơn đc.",0,victsd,0
Lào thì làm đc éo gì.,0,vihsd,0
pate minh chay chắc chắn bị xử phạt ,0,victsd,0
Nó ngon gì đâuuuu 😎,0,vihsd,0
"Thứ ko nhân cách , tiền nhìu cko ngta là cai nghiệp kiep truoc thiếu ngta h trả chứ méo đc miếng đức nào đâu mà hô hào , chị ba ! Chị ba phi",2,vihsd,1
Hoàng Quốc HoàViết Trung bữa nay toàn thứ chi chi mô không ri !!!,0,vihsd,0
Anh lặng im em cũng lặng im cuối cùng thì chúng ta chia tay 🙂,0,vihsd,0
"Chào bạn,Bạn nên tìm hiểu kĩ về bảo hiểm nhân thọ và phi nhân thọ, tuỳ vào nhu cầu mỗi người khác nhau, làm bảng so sánh rồi xem cái nào phù hợp với bạn, cá nhân mình thì mình mua bảo hiểm phi nhân thọ, cụ thể là bảo hiểm sức khoẻ cho cả gia đình. BH nhân thọ thì mình không mua.",0,victsd,0
Cực kì thuyết phục 😌,0,vihsd,0
"Em mới bán. nếu xe ngon giá đó thì quật ngay. xe chạy đầm chắc, phụ tùng đầy, rẻ , dễ sửa, xăng cộ thì hơi ăn hơn, xác nặng , đừng so với atis toyota, khập khiễng lắm, chạy nó nên so với sedan hạng D.",0,victsd,0
Ai đó chúc t ngủ ngon đi,0,vihsd,0
Chiêm tinh gì tài lao.,0,vihsd,0
"Liên cái lồn, bọn game x mobi chúng nó cũng đóng video quảng cáo ở chung sân khấu đấy( cũng mặc quần áo táo quân ké tí fame) , đội táo quân cũng tập ở đấy nên ké hình táo quân tí thôi chứ tuổi buồi đòi táo quân quảng cáo cho, địt mẹ seed bẩn",2,vihsd,1
Trần Dần tấc ziên là fan ruột của Đỗ Nam Trung rồi.,0,vihsd,0
"Mấy ông sống từ từ lại đi, gi mà sống nhanh thế",0,victsd,0
Một pha xử lý đi vào lòng đất ...,0,vihsd,0
Nghe giọng a như kể chuyện cổ tích á🤣🤣🤣,0,vihsd,0
"Bán hàng đàng hoàng phải ko, bán hàng lương thiện đúng không, dám cho đối chứng ko, công an cồng đầu chứ ở đó mà xạo xạo, qua mặt thiên hạ hả bưởi",1,vihsd,1
Fan cứng Thầy Ba,0,vihsd,0
nói dân trí thấp lại tự ái 🙂 cái ý thức còn kém hơn kiến thức lý của mình nữa 🙂,1,vihsd,1
:)))))),0,vihsd,0
Hoàng Nguyễn rồi câu này có liên quan đến vấn đề này k nhà văn hoang nguyen :)),0,vihsd,0
Cuong Ly Dinh chửi cc,2,vihsd,1
Hợp lí vl anh ưi,0,vihsd,0
Hưng Thấy sao nhờ,0,victsd,0
Mao chạch đông,0,vihsd,0
Bcuoi quả cment hàu sống vắt chanh =)),0,vihsd,0
Hôm qua hứa hẹn trăm đường,0,vihsd,0
Thì tức nhiên tui là tức nhiên cái con virut là tức nhiên corona tức nhiên rất nguy hiểm,0,vihsd,0
😏💁,0,vihsd,0
Cảm ơn thầy.,0,victsd,0
"Tình cha con tuyệt vời. Chúc vợ chồng anh Quốc Tuấn và cu Bôm luôn mạnh khỏe, tràn đầy nghị lực để đạt được những thành tựu mới trong cuộc sống.",0,victsd,0
T tự hỏi B52 nghĩa gì ? Phải là B89 chứ ?,0,vihsd,0
"Thoại Trần \""rầu\"" là clj ???:D???",0,vihsd,0
dược,0,vihsd,0
Thanh Phương c làm 1 bài review đi c,0,vihsd,0
Thiết nghi Sao anh ko để con chuột sang một cái bàn siêu to khổng lồ riêng để keo chuột cho nó thoải mái,0,victsd,0
3 que duy nhất ko bị ghét,0,vihsd,0
Tôi đang mong chờ cuộc đối đầu của Everton và ToT,0,victsd,0
Bác sĩ thật tâm tận tình cứu chữa!,0,victsd,0
